filename,width,height,class,xmin,ymin,xmax,ymax
www.chess.com_play_computer (46).png,696,696,P,627,278,677,343
www.chess.com_play_computer (46).png,696,696,P,540,103,590,168
www.chess.com_play_computer (46).png,696,696,P,455,104,505,169
www.chess.com_play_computer (46).png,696,696,P,191,103,241,168
www.chess.com_play_computer (46).png,696,696,P,105,102,155,167
www.chess.com_play_computer (46).png,696,696,P,18,103,68,168
www.chess.com_play_computer (46).png,696,696,N,184,180,248,256
www.chess.com_play_computer (46).png,696,696,R,276,10,332,82
www.chess.com_play_computer (46).png,696,696,K,95,5,167,81
www.chess.com_play_computer (47).png,696,696,P,17,539,70,604
www.chess.com_play_computer (47).png,696,696,P,105,538,155,602
www.chess.com_play_computer (47).png,696,696,P,189,450,242,515
www.chess.com_play_computer (47).png,696,696,P,365,451,418,516
www.chess.com_play_computer (47).png,696,696,P,451,538,504,603
www.chess.com_play_computer (47).png,696,696,P,539,538,592,603
www.chess.com_play_computer (47).png,696,696,P,625,537,678,602
www.chess.com_play_computer (47).png,696,696,P,278,364,331,429
www.chess.com_play_computer (47).png,696,696,R,15,620,73,691
www.chess.com_play_computer (47).png,696,696,R,623,620,681,691
www.chess.com_play_computer (47).png,696,696,N,97,616,163,692
www.chess.com_play_computer (47).png,696,696,N,532,614,598,690
www.chess.com_play_computer (47).png,696,696,B,189,614,245,691
www.chess.com_play_computer (47).png,696,696,K,357,613,427,691
www.chess.com_play_computer (47).png,696,696,Q,442,354,515,429
www.chess.com_play_computer (47).png,696,696,B,100,266,158,342
www.chess.com_play_computer (47).png,696,696,p,104,191,156,256
www.chess.com_play_computer (47).png,696,696,p,16,104,68,169
www.chess.com_play_computer (47).png,696,696,p,540,190,592,255
www.chess.com_play_computer (47).png,696,696,p,192,104,244,169
www.chess.com_play_computer (47).png,696,696,p,278,104,330,169
www.chess.com_play_computer (47).png,696,696,p,365,105,417,170
www.chess.com_play_computer (47).png,696,696,p,452,105,504,170
www.chess.com_play_computer (47).png,696,696,p,625,105,677,170
www.chess.com_play_computer (47).png,696,696,n,445,181,509,256
www.chess.com_play_computer (47).png,696,696,b,536,93,595,168
www.chess.com_play_computer (47).png,696,696,r,101,11,158,82
www.chess.com_play_computer (47).png,696,696,b,188,5,245,83
www.chess.com_play_computer (47).png,696,696,q,268,7,342,81
www.chess.com_play_computer (47).png,696,696,k,355,4,428,82
www.chess.com_play_computer (47).png,696,696,r,623,12,682,82
www.chess.com_play_computer (48).png,696,696,k,95,614,167,690
www.chess.com_play_computer (48).png,696,696,r,451,621,507,691
www.chess.com_play_computer (48).png,696,696,q,530,616,602,690
www.chess.com_play_computer (48).png,696,696,p,280,539,329,603
www.chess.com_play_computer (48).png,696,696,p,191,538,240,602
www.chess.com_play_computer (48).png,696,696,p,104,452,153,516
www.chess.com_play_computer (48).png,696,696,p,17,365,66,429
www.chess.com_play_computer (48).png,696,696,p,366,365,415,429
www.chess.com_play_computer (48).png,696,696,b,625,441,678,516
www.chess.com_play_computer (48).png,696,696,n,99,530,162,603
www.chess.com_play_computer (48).png,696,696,N,10,530,73,603
www.chess.com_play_computer (48).png,696,696,Q,8,442,79,517
www.chess.com_play_computer (48).png,696,696,P,452,453,504,516
www.chess.com_play_computer (48).png,696,696,P,626,279,678,342
www.chess.com_play_computer (48).png,696,696,P,625,104,677,167
www.chess.com_play_computer (48).png,696,696,P,189,105,241,168
www.chess.com_play_computer (48).png,696,696,P,103,105,155,168
www.chess.com_play_computer (48).png,696,696,P,16,105,68,168
www.chess.com_play_computer (48).png,696,696,B,274,180,333,256
www.chess.com_play_computer (48).png,696,696,N,359,269,422,343
www.chess.com_play_computer (48).png,696,696,K,268,4,341,82
www.chess.com_play_computer (48).png,696,696,R,363,12,420,83
www.chess.com_play_computer (49).png,696,696,r,14,621,72,690
www.chess.com_play_computer (49).png,696,696,b,190,614,245,691
www.chess.com_play_computer (49).png,696,696,k,269,614,341,691
www.chess.com_play_computer (49).png,696,696,b,450,615,506,691
www.chess.com_play_computer (49).png,696,696,r,624,620,681,691
www.chess.com_play_computer (49).png,696,696,p,18,452,69,518
www.chess.com_play_computer (49).png,696,696,p,104,537,155,603
www.chess.com_play_computer (49).png,696,696,p,191,538,242,604
www.chess.com_play_computer (49).png,696,696,p,279,450,330,516
www.chess.com_play_computer (49).png,696,696,p,366,450,417,516
www.chess.com_play_computer (49).png,696,696,p,452,537,503,603
www.chess.com_play_computer (49).png,696,696,p,626,451,677,517
www.chess.com_play_computer (49).png,696,696,p,452,276,503,342
www.chess.com_play_computer (49).png,696,696,P,539,365,592,430
www.chess.com_play_computer (49).png,696,696,P,277,276,330,341
www.chess.com_play_computer (49).png,696,696,P,626,103,679,168
www.chess.com_play_computer (49).png,696,696,P,453,103,506,168
www.chess.com_play_computer (49).png,696,696,P,192,103,245,168
www.chess.com_play_computer (49).png,696,696,P,105,103,158,168
www.chess.com_play_computer (49).png,696,696,P,17,103,70,168
www.chess.com_play_computer (49).png,696,696,q,353,267,430,343
www.chess.com_play_computer (49).png,696,696,N,446,181,511,256
www.chess.com_play_computer (49).png,696,696,R,624,11,681,82
www.chess.com_play_computer (49).png,696,696,Q,529,6,602,82
www.chess.com_play_computer (49).png,696,696,K,269,5,341,82
www.chess.com_play_computer (49).png,696,696,R,14,11,71,82
www.chess.com_play_computer (50).png,696,696,q,181,615,255,691
www.chess.com_play_computer (50).png,696,696,K,530,614,602,690
www.chess.com_play_computer (50).png,696,696,P,16,539,69,603
www.chess.com_play_computer (50).png,696,696,P,451,539,504,603
www.chess.com_play_computer (50).png,696,696,P,539,538,592,602
www.chess.com_play_computer (50).png,696,696,P,627,539,680,603
www.chess.com_play_computer (50).png,696,696,P,366,365,419,429
www.chess.com_play_computer (50).png,696,696,p,192,366,243,430
www.chess.com_play_computer (50).png,696,696,p,278,191,329,255
www.chess.com_play_computer (50).png,696,696,p,366,191,417,255
www.chess.com_play_computer (50).png,696,696,p,626,190,677,254
www.chess.com_play_computer (50).png,696,696,p,541,104,592,168
www.chess.com_play_computer (50).png,696,696,p,453,104,504,168
www.chess.com_play_computer (50).png,696,696,b,14,178,72,255
www.chess.com_play_computer (50).png,696,696,r,103,12,158,83
www.chess.com_play_computer (50).png,696,696,k,355,4,428,81
www.chess.com_play_computer (50).png,696,696,b,449,5,508,82
www.chess.com_play_computer (50).png,696,696,r,624,12,681,82
www.chess.com_play_computer (51).png,696,696,k,8,613,80,691
www.chess.com_play_computer (51).png,696,696,r,102,621,160,690
www.chess.com_play_computer (51).png,696,696,R,538,535,592,603
www.chess.com_play_computer (51).png,696,696,R,16,534,70,602
www.chess.com_play_computer (51).png,696,696,p,104,452,157,517
www.chess.com_play_computer (51).png,696,696,p,188,452,241,517
www.chess.com_play_computer (51).png,696,696,p,626,539,679,604
www.chess.com_play_computer (51).png,696,696,p,17,277,70,342
www.chess.com_play_computer (51).png,696,696,P,18,105,69,169
www.chess.com_play_computer (51).png,696,696,P,103,105,154,169
www.chess.com_play_computer (51).png,696,696,P,191,104,242,168
www.chess.com_play_computer (51).png,696,696,P,453,105,504,169
www.chess.com_play_computer (51).png,696,696,P,452,191,503,255
www.chess.com_play_computer (51).png,696,696,P,627,104,678,168
www.chess.com_play_computer (51).png,696,696,K,355,92,428,168
www.chess.com_play_computer (52).png,696,696,p,14,539,70,606
www.chess.com_play_computer (52).png,696,696,p,104,538,156,604
www.chess.com_play_computer (52).png,696,696,p,191,538,243,604
www.chess.com_play_computer (52).png,696,696,p,279,364,331,430
www.chess.com_play_computer (52).png,696,696,p,452,450,504,516
www.chess.com_play_computer (52).png,696,696,p,539,538,591,604
www.chess.com_play_computer (52).png,696,696,p,625,537,677,603
www.chess.com_play_computer (52).png,696,696,r,17,621,72,691
www.chess.com_play_computer (52).png,696,696,n,97,616,163,690
www.chess.com_play_computer (52).png,696,696,b,189,615,245,691
www.chess.com_play_computer (52).png,696,696,k,269,614,341,691
www.chess.com_play_computer (52).png,696,696,b,450,614,505,690
www.chess.com_play_computer (52).png,696,696,n,534,615,597,691
www.chess.com_play_computer (52).png,696,696,r,623,621,682,691
www.chess.com_play_computer (52).png,696,696,N,445,529,509,604
www.chess.com_play_computer (52).png,696,696,P,17,104,69,169
www.chess.com_play_computer (52).png,696,696,P,104,103,156,168
www.chess.com_play_computer (52).png,696,696,P,190,103,242,168
www.chess.com_play_computer (52).png,696,696,P,364,103,416,168
www.chess.com_play_computer (52).png,696,696,P,451,103,503,168
www.chess.com_play_computer (52).png,696,696,P,538,102,590,167
www.chess.com_play_computer (52).png,696,696,B,276,92,331,168
www.chess.com_play_computer (52).png,696,696,R,16,12,72,82
www.chess.com_play_computer (52).png,696,696,N,98,7,161,81
www.chess.com_play_computer (52).png,696,696,K,269,5,341,81
www.chess.com_play_computer (52).png,696,696,B,451,6,506,82
www.chess.com_play_computer (52).png,696,696,R,625,11,680,81
www.chess.com_play_computer (52).png,696,696,P,627,104,676,168
www.chess.com_play_computer (53).png,696,696,P,18,452,69,517
www.chess.com_play_computer (53).png,696,696,P,195,279,241,342
www.chess.com_play_computer (53).png,696,696,P,191,540,243,603
www.chess.com_play_computer (53).png,696,696,P,279,453,331,516
www.chess.com_play_computer (53).png,696,696,P,539,540,591,603
www.chess.com_play_computer (53).png,696,696,P,626,540,678,603
www.chess.com_play_computer (53).png,696,696,B,365,527,420,604
www.chess.com_play_computer (53).png,696,696,N,532,617,596,690
www.chess.com_play_computer (53).png,696,696,R,624,621,681,691
www.chess.com_play_computer (53).png,696,696,K,443,527,514,603
www.chess.com_play_computer (53).png,696,696,R,451,272,507,343
www.chess.com_play_computer (53).png,696,696,p,366,278,417,342
www.chess.com_play_computer (53).png,696,696,p,192,191,243,255
www.chess.com_play_computer (53).png,696,696,p,17,105,68,169
www.chess.com_play_computer (53).png,696,696,p,539,106,590,170
www.chess.com_play_computer (53).png,696,696,p,627,105,678,169
www.chess.com_play_computer (53).png,696,696,k,182,92,253,168
www.chess.com_play_computer (53).png,696,696,r,190,13,246,82
www.chess.com_play_computer (54).png,696,696,P,19,453,68,516
www.chess.com_play_computer (54).png,696,696,P,279,454,328,517
www.chess.com_play_computer (54).png,696,696,P,539,541,588,604
www.chess.com_play_computer (54).png,696,696,P,627,540,676,603
www.chess.com_play_computer (54).png,696,696,P,193,540,242,603
www.chess.com_play_computer (54).png,696,696,P,192,280,241,343
www.chess.com_play_computer (54).png,696,696,R,625,622,681,692
www.chess.com_play_computer (54).png,696,696,K,444,527,514,603
www.chess.com_play_computer (54).png,696,696,B,537,354,592,430
www.chess.com_play_computer (54).png,696,696,R,189,11,246,82
www.chess.com_play_computer (54).png,696,696,N,272,181,335,256
www.chess.com_play_computer (54).png,696,696,p,540,278,590,342
www.chess.com_play_computer (54).png,696,696,k,268,93,342,169
www.chess.com_play_computer (54).png,696,696,p,190,191,245,256
www.chess.com_play_computer (54).png,696,696,p,18,104,68,168
www.chess.com_play_computer (55).png,696,696,P,17,539,69,604
www.chess.com_play_computer (55).png,696,696,P,103,539,155,604
www.chess.com_play_computer (55).png,696,696,P,192,539,244,604
www.chess.com_play_computer (55).png,696,696,P,452,539,504,604
www.chess.com_play_computer (55).png,696,696,P,538,539,590,604
www.chess.com_play_computer (55).png,696,696,P,627,539,679,604
www.chess.com_play_computer (55).png,696,696,R,15,621,74,690
www.chess.com_play_computer (55).png,696,696,R,623,622,682,691
www.chess.com_play_computer (55).png,696,696,N,97,615,161,691
www.chess.com_play_computer (55).png,696,696,B,189,615,245,691
www.chess.com_play_computer (55).png,696,696,N,532,615,596,691
www.chess.com_play_computer (55).png,696,696,K,357,614,428,690
www.chess.com_play_computer (55).png,696,696,Q,267,615,342,690
www.chess.com_play_computer (55).png,696,696,B,189,353,245,430
www.chess.com_play_computer (55).png,696,696,P,277,365,330,431
www.chess.com_play_computer (55).png,696,696,q,355,355,430,430
www.chess.com_play_computer (55).png,696,696,p,365,190,417,256
www.chess.com_play_computer (55).png,696,696,p,451,103,503,169
www.chess.com_play_computer (55).png,696,696,p,540,103,592,169
www.chess.com_play_computer (55).png,696,696,p,626,103,678,169
www.chess.com_play_computer (55).png,696,696,p,278,103,330,169
www.chess.com_play_computer (55).png,696,696,p,191,103,243,169
www.chess.com_play_computer (55).png,696,696,p,103,104,155,170
www.chess.com_play_computer (55).png,696,696,p,18,103,70,169
www.chess.com_play_computer (55).png,696,696,r,15,12,72,83
www.chess.com_play_computer (55).png,696,696,n,97,7,162,82
www.chess.com_play_computer (55).png,696,696,b,187,5,245,82
www.chess.com_play_computer (55).png,696,696,k,356,6,427,81
www.chess.com_play_computer (55).png,696,696,b,450,5,505,81
www.chess.com_play_computer (55).png,696,696,n,534,8,596,82
www.chess.com_play_computer (55).png,696,696,r,625,12,681,81
www.chess.com_play_computer (56).png,696,696,P,15,539,68,604
www.chess.com_play_computer (56).png,696,696,P,105,452,158,517
www.chess.com_play_computer (56).png,696,696,P,192,452,245,517
www.chess.com_play_computer (56).png,696,696,P,362,538,415,603
www.chess.com_play_computer (56).png,696,696,P,452,452,505,517
www.chess.com_play_computer (56).png,696,696,P,537,539,590,604
www.chess.com_play_computer (56).png,696,696,P,626,538,679,603
www.chess.com_play_computer (56).png,696,696,R,16,621,72,690
www.chess.com_play_computer (56).png,696,696,N,97,616,162,691
www.chess.com_play_computer (56).png,696,696,Q,181,528,255,604
www.chess.com_play_computer (56).png,696,696,B,189,615,245,690
www.chess.com_play_computer (56).png,696,696,K,356,616,428,690
www.chess.com_play_computer (56).png,696,696,B,450,615,507,691
www.chess.com_play_computer (56).png,696,696,R,625,623,683,691
www.chess.com_play_computer (56).png,696,696,p,279,366,331,429
www.chess.com_play_computer (56).png,696,696,p,278,279,330,342
www.chess.com_play_computer (56).png,696,696,p,191,106,243,169
www.chess.com_play_computer (56).png,696,696,p,104,106,156,169
www.chess.com_play_computer (56).png,696,696,p,17,106,69,169
www.chess.com_play_computer (56).png,696,696,p,452,107,504,170
www.chess.com_play_computer (56).png,696,696,p,540,106,592,169
www.chess.com_play_computer (56).png,696,696,p,627,105,679,168
www.chess.com_play_computer (56).png,696,696,b,361,180,419,255
www.chess.com_play_computer (56).png,696,696,n,185,182,248,256
www.chess.com_play_computer (56).png,696,696,r,16,12,71,82
www.chess.com_play_computer (56).png,696,696,q,269,8,341,81
www.chess.com_play_computer (56).png,696,696,k,355,5,427,83
www.chess.com_play_computer (56).png,696,696,b,449,6,506,81
www.chess.com_play_computer (56).png,696,696,n,533,7,595,82
www.chess.com_play_computer (56).png,696,696,r,623,12,681,83
www.chess.com_play_computer (57).png,696,696,p,17,539,69,604
www.chess.com_play_computer (57).png,696,696,p,103,537,155,602
www.chess.com_play_computer (57).png,696,696,p,190,538,242,603
www.chess.com_play_computer (57).png,696,696,p,452,537,504,602
www.chess.com_play_computer (57).png,696,696,p,539,537,591,602
www.chess.com_play_computer (57).png,696,696,p,626,537,678,602
www.chess.com_play_computer (57).png,696,696,r,15,621,71,691
www.chess.com_play_computer (57).png,696,696,n,99,616,161,690
www.chess.com_play_computer (57).png,696,696,b,190,615,244,690
www.chess.com_play_computer (57).png,696,696,k,268,614,341,691
www.chess.com_play_computer (57).png,696,696,r,623,621,681,691
www.chess.com_play_computer (57).png,696,696,q,95,442,167,516
www.chess.com_play_computer (57).png,696,696,b,273,441,332,517
www.chess.com_play_computer (57).png,696,696,n,445,443,510,517
www.chess.com_play_computer (57).png,696,696,p,367,279,418,343
www.chess.com_play_computer (57).png,696,696,p,453,192,505,256
www.chess.com_play_computer (57).png,696,696,K,267,266,341,342
www.chess.com_play_computer (57).png,696,696,B,190,266,244,341
www.chess.com_play_computer (57).png,696,696,P,105,278,156,342
www.chess.com_play_computer (57).png,696,696,P,190,191,241,255
www.chess.com_play_computer (57).png,696,696,P,278,104,329,168
www.chess.com_play_computer (57).png,696,696,P,17,104,68,168
www.chess.com_play_computer (57).png,696,696,P,538,191,589,255
www.chess.com_play_computer (57).png,696,696,P,625,104,676,168
www.chess.com_play_computer (57).png,696,696,Q,442,93,516,169
www.chess.com_play_computer (57).png,696,696,N,532,7,596,81
www.chess.com_play_computer (57).png,696,696,R,626,12,680,80
www.chess.com_play_computer (57).png,696,696,B,188,6,245,81
www.chess.com_play_computer (57).png,696,696,R,12,11,73,83
www.chess.com_play_computer (58).png,696,696,R,14,12,71,82
www.chess.com_play_computer (58).png,696,696,B,188,5,245,82
www.chess.com_play_computer (58).png,696,696,K,268,4,340,82
www.chess.com_play_computer (58).png,696,696,P,18,104,68,168
www.chess.com_play_computer (58).png,696,696,P,106,104,156,168
www.chess.com_play_computer (58).png,696,696,P,279,104,329,168
www.chess.com_play_computer (58).png,696,696,P,453,105,503,169
www.chess.com_play_computer (58).png,696,696,P,540,104,590,168
www.chess.com_play_computer (58).png,696,696,B,449,6,506,81
www.chess.com_play_computer (58).png,696,696,R,623,12,681,82
www.chess.com_play_computer (58).png,696,696,Q,355,181,428,255
www.chess.com_play_computer (58).png,696,696,N,620,182,683,255
www.chess.com_play_computer (58).png,696,696,P,192,278,243,343
www.chess.com_play_computer (58).png,696,696,N,98,354,161,430
www.chess.com_play_computer (58).png,696,696,p,17,540,68,604
www.chess.com_play_computer (58).png,696,696,p,104,540,155,604
www.chess.com_play_computer (58).png,696,696,p,191,366,242,430
www.chess.com_play_computer (58).png,696,696,p,365,365,416,429
www.chess.com_play_computer (58).png,696,696,p,364,279,415,343
www.chess.com_play_computer (58).png,696,696,p,452,540,503,604
www.chess.com_play_computer (58).png,696,696,p,540,539,591,603
www.chess.com_play_computer (58).png,696,696,p,626,540,677,604
www.chess.com_play_computer (58).png,696,696,n,446,442,509,516
www.chess.com_play_computer (58).png,696,696,r,17,621,72,691
www.chess.com_play_computer (58).png,696,696,n,98,616,163,691
www.chess.com_play_computer (58).png,696,696,k,266,614,342,693
www.chess.com_play_computer (58).png,696,696,q,353,616,429,690
www.chess.com_play_computer (58).png,696,696,b,449,615,505,691
www.chess.com_play_computer (58).png,696,696,r,625,621,681,691
www.chess.com_play_computer (59).png,696,696,N,10,443,73,516
www.chess.com_play_computer (59).png,696,696,Q,94,442,168,516
www.chess.com_play_computer (59).png,696,696,P,105,540,155,604
www.chess.com_play_computer (59).png,696,696,P,191,539,241,603
www.chess.com_play_computer (59).png,696,696,P,366,539,416,603
www.chess.com_play_computer (59).png,696,696,P,540,540,590,604
www.chess.com_play_computer (59).png,696,696,P,628,539,678,603
www.chess.com_play_computer (59).png,696,696,P,453,365,503,429
www.chess.com_play_computer (59).png,696,696,N,533,268,597,343
www.chess.com_play_computer (59).png,696,696,R,15,621,72,691
www.chess.com_play_computer (59).png,696,696,B,190,615,244,691
www.chess.com_play_computer (59).png,696,696,K,356,615,427,690
www.chess.com_play_computer (59).png,696,696,B,451,614,505,691
www.chess.com_play_computer (59).png,696,696,R,625,620,680,691
www.chess.com_play_computer (59).png,696,696,p,279,365,329,429
www.chess.com_play_computer (59).png,696,696,p,279,279,329,343
www.chess.com_play_computer (59).png,696,696,p,453,279,503,343
www.chess.com_play_computer (59).png,696,696,p,541,105,591,169
www.chess.com_play_computer (59).png,696,696,p,626,105,676,169
www.chess.com_play_computer (59).png,696,696,p,192,104,243,168
www.chess.com_play_computer (59).png,696,696,p,105,105,156,169
www.chess.com_play_computer (59).png,696,696,p,17,104,68,168
www.chess.com_play_computer (59).png,696,696,n,99,355,161,429
www.chess.com_play_computer (59).png,696,696,r,15,11,72,81
www.chess.com_play_computer (59).png,696,696,b,190,5,244,81
www.chess.com_play_computer (59).png,696,696,q,269,7,342,81
www.chess.com_play_computer (59).png,696,696,k,356,5,427,81
www.chess.com_play_computer (59).png,696,696,n,532,6,597,82
www.chess.com_play_computer (59).png,696,696,r,625,12,681,82
www.chess.com_play_computer (60).png,696,696,P,18,539,68,604
www.chess.com_play_computer (60).png,696,696,P,105,539,155,604
www.chess.com_play_computer (60).png,696,696,P,192,539,242,604
www.chess.com_play_computer (60).png,696,696,P,279,365,329,430
www.chess.com_play_computer (60).png,696,696,P,452,452,502,517
www.chess.com_play_computer (60).png,696,696,P,539,538,589,603
www.chess.com_play_computer (60).png,696,696,P,627,538,677,603
www.chess.com_play_computer (60).png,696,696,R,16,621,72,691
www.chess.com_play_computer (60).png,696,696,R,450,621,506,691
www.chess.com_play_computer (60).png,696,696,K,531,613,603,691
www.chess.com_play_computer (60).png,696,696,r,537,360,595,430
www.chess.com_play_computer (60).png,696,696,N,11,181,74,256
www.chess.com_play_computer (60).png,696,696,p,104,192,157,255
www.chess.com_play_computer (60).png,696,696,p,16,106,69,169
www.chess.com_play_computer (60).png,696,696,p,453,193,506,256
www.chess.com_play_computer (60).png,696,696,p,450,105,503,168
www.chess.com_play_computer (60).png,696,696,p,626,106,679,169
www.chess.com_play_computer (60).png,696,696,b,450,6,506,81
www.chess.com_play_computer (60).png,696,696,k,269,4,341,82
www.chess.com_play_computer (60).png,696,696,b,189,5,245,82
www.chess.com_play_computer (60).png,696,696,r,13,11,72,82
www.chess.com_play_computer (61).png,696,696,p,18,538,70,604
www.chess.com_play_computer (61).png,696,696,p,190,538,242,604
www.chess.com_play_computer (61).png,696,696,p,191,451,243,517
www.chess.com_play_computer (61).png,696,696,p,538,451,590,517
www.chess.com_play_computer (61).png,696,696,p,626,537,678,603
www.chess.com_play_computer (61).png,696,696,r,623,620,682,690
www.chess.com_play_computer (61).png,696,696,b,450,614,506,691
www.chess.com_play_computer (61).png,696,696,k,356,614,428,690
www.chess.com_play_computer (61).png,696,696,b,189,614,245,690
www.chess.com_play_computer (61).png,696,696,r,102,272,159,343
www.chess.com_play_computer (61).png,696,696,P,17,104,69,169
www.chess.com_play_computer (61).png,696,696,P,103,103,155,168
www.chess.com_play_computer (61).png,696,696,P,191,190,243,255
www.chess.com_play_computer (61).png,696,696,P,364,277,416,342
www.chess.com_play_computer (61).png,696,696,P,453,103,505,168
www.chess.com_play_computer (61).png,696,696,P,539,104,591,169
www.chess.com_play_computer (61).png,696,696,P,626,104,678,169
www.chess.com_play_computer (61).png,696,696,N,617,442,684,517
www.chess.com_play_computer (61).png,696,696,K,94,5,167,81
www.chess.com_play_computer (61).png,696,696,R,188,11,247,81
www.chess.com_play_computer (61).png,696,696,R,624,12,681,81
www.chess.com_play_computer (62).png,696,696,Q,7,616,81,690
www.chess.com_play_computer (62).png,696,696,R,190,446,245,517
www.chess.com_play_computer (62).png,696,696,p,192,539,243,604
www.chess.com_play_computer (62).png,696,696,k,356,527,429,604
www.chess.com_play_computer (62).png,696,696,b,448,614,507,691
www.chess.com_play_computer (62).png,696,696,p,627,540,679,604
www.chess.com_play_computer (62).png,696,696,r,624,620,682,691
www.chess.com_play_computer (62).png,696,696,P,539,364,590,430
www.chess.com_play_computer (62).png,696,696,P,366,277,417,343
www.chess.com_play_computer (62).png,696,696,P,540,190,591,256
www.chess.com_play_computer (62).png,696,696,P,627,104,678,170
www.chess.com_play_computer (62).png,696,696,P,106,103,157,169
www.chess.com_play_computer (62).png,696,696,P,16,103,67,169
www.chess.com_play_computer (62).png,696,696,b,446,180,506,257
www.chess.com_play_computer (62).png,696,696,R,622,12,681,81
www.chess.com_play_computer (62).png,696,696,K,96,4,166,82
www.chess.com_play_computer (63).png,696,696,Q,181,616,255,689
www.chess.com_play_computer (63).png,696,696,R,364,534,420,604
www.chess.com_play_computer (63).png,696,696,P,542,540,591,604
www.chess.com_play_computer (63).png,696,696,P,627,540,677,604
www.chess.com_play_computer (63).png,696,696,K,530,614,602,690
www.chess.com_play_computer (63).png,696,696,R,103,359,159,429
www.chess.com_play_computer (63).png,696,696,r,15,12,72,81
www.chess.com_play_computer (63).png,696,696,k,8,526,82,603
www.chess.com_play_computer (64).png,696,696,P,19,452,69,517
www.chess.com_play_computer (64).png,696,696,P,105,538,155,603
www.chess.com_play_computer (64).png,696,696,P,192,538,242,603
www.chess.com_play_computer (64).png,696,696,P,366,451,416,516
www.chess.com_play_computer (64).png,696,696,P,453,538,503,603
www.chess.com_play_computer (64).png,696,696,P,628,538,678,603
www.chess.com_play_computer (64).png,696,696,R,15,621,73,691
www.chess.com_play_computer (64).png,696,696,B,189,614,244,690
www.chess.com_play_computer (64).png,696,696,K,443,613,516,691
www.chess.com_play_computer (64).png,696,696,q,616,616,690,691
www.chess.com_play_computer (64).png,696,696,N,98,268,162,343
www.chess.com_play_computer (64).png,696,696,N,10,355,76,431
www.chess.com_play_computer (64).png,696,696,b,537,353,592,430
www.chess.com_play_computer (64).png,696,696,p,17,104,68,169
www.chess.com_play_computer (64).png,696,696,p,103,104,154,169
www.chess.com_play_computer (64).png,696,696,p,278,191,329,256
www.chess.com_play_computer (64).png,696,696,p,366,104,417,169
www.chess.com_play_computer (64).png,696,696,p,453,104,504,169
www.chess.com_play_computer (64).png,696,696,p,538,190,589,255
www.chess.com_play_computer (64).png,696,696,p,626,104,677,169
www.chess.com_play_computer (64).png,696,696,r,14,12,73,82
www.chess.com_play_computer (64).png,696,696,n,98,7,162,81
www.chess.com_play_computer (64).png,696,696,k,355,4,429,82
www.chess.com_play_computer (64).png,696,696,n,532,6,596,81
www.chess.com_play_computer (64).png,696,696,r,624,12,681,81
www.chess.com_play_computer (65).png,696,696,p,18,539,69,604
www.chess.com_play_computer (65).png,696,696,p,103,452,154,517
www.chess.com_play_computer (65).png,696,696,p,191,537,242,602
www.chess.com_play_computer (65).png,696,696,p,276,537,327,602
www.chess.com_play_computer (65).png,696,696,p,365,451,416,516
www.chess.com_play_computer (65).png,696,696,p,538,538,589,603
www.chess.com_play_computer (65).png,696,696,p,626,538,677,603
www.chess.com_play_computer (65).png,696,696,r,624,621,681,690
www.chess.com_play_computer (65).png,696,696,n,534,616,595,690
www.chess.com_play_computer (65).png,696,696,k,270,613,341,690
www.chess.com_play_computer (65).png,696,696,n,99,616,162,691
www.chess.com_play_computer (65).png,696,696,r,13,621,73,691
www.chess.com_play_computer (65).png,696,696,b,101,266,159,344
www.chess.com_play_computer (65).png,696,696,q,7,6,81,81
www.chess.com_play_computer (65).png,696,696,P,19,105,68,168
www.chess.com_play_computer (65).png,696,696,P,193,105,242,168
www.chess.com_play_computer (65).png,696,696,P,280,193,329,256
www.chess.com_play_computer (65).png,696,696,P,454,105,503,168
www.chess.com_play_computer (65).png,696,696,P,542,105,591,168
www.chess.com_play_computer (65).png,696,696,P,628,192,677,255
www.chess.com_play_computer (65).png,696,696,N,532,354,597,429
www.chess.com_play_computer (65).png,696,696,N,619,268,683,342
www.chess.com_play_computer (65).png,696,696,K,182,4,255,82
www.chess.com_play_computer (65).png,696,696,B,448,6,507,82
www.chess.com_play_computer (65).png,696,696,R,623,12,682,81
www.chess.com_play_computer (66).png,696,696,R,16,621,71,691
www.chess.com_play_computer (66).png,696,696,K,530,613,602,691
www.chess.com_play_computer (66).png,696,696,P,18,538,69,604
www.chess.com_play_computer (66).png,696,696,P,103,538,154,604
www.chess.com_play_computer (66).png,696,696,P,191,539,242,605
www.chess.com_play_computer (66).png,696,696,P,452,538,503,604
www.chess.com_play_computer (66).png,696,696,P,539,539,590,605
www.chess.com_play_computer (66).png,696,696,P,626,538,677,604
www.chess.com_play_computer (66).png,696,696,N,443,441,510,517
www.chess.com_play_computer (66).png,696,696,B,189,353,245,430
www.chess.com_play_computer (66).png,696,696,B,185,91,246,169
www.chess.com_play_computer (66).png,696,696,N,358,7,423,83
www.chess.com_play_computer (66).png,696,696,Q,94,265,170,343
www.chess.com_play_computer (66).png,696,696,b,101,354,159,429
www.chess.com_play_computer (66).png,696,696,n,184,180,248,256
www.chess.com_play_computer (66).png,696,696,p,106,190,156,256
www.chess.com_play_computer (66).png,696,696,p,19,102,69,168
www.chess.com_play_computer (66).png,696,696,p,539,190,589,256
www.chess.com_play_computer (66).png,696,696,p,626,277,676,343
